player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id
Jessie Lemonier,2022,1,0.895,0.895,0,0.004,1.097901,1.097901,0,00-0035906
Tim Ward,2022,1,0.895,0.895,0,0.004,1.097901,1.097901,0,00-0035135
Austin Larkin,2022,1,0.895,0.895,0,0.004,1.097901,1.097901,0,00-0034559
Justin Lawler,2022,1,0.895,0.895,0,0.004,1.097901,1.097901,0,NA
Chris Odom,2022,1,0.895,0.895,0,0.004,1.097901,1.097901,0,00-0033234
Kenny Willekes,2023,1,0.87,0.87,0,0.004,0.988425,0.988425,0,00-0036350
James Smith-Williams,2020,4,3.3927,0.848175,0.0977,0.004,4.371824,1.092956,0.125896,00-0036351
Kendall Donnerson,2021,1,0.78,0.78,0,0.004,1.091573,1.091573,0,00-0034287
Randy Ramsey,2022,1,0.825,0.825,0,0.004,1.012032,1.012032,0,00-0035085
Casey Toohill,2020,4,3.387032,0.846758,0.092032,0.004,4.364521,1.09113,0.118592,00-0036403
Jonathan Garvin,2020,4,3.374284,0.843571,0.079284,0.004,4.348094,1.087023,0.102165,00-0036239
Jamir Jones,2023,1,0.94,0.94,0,0.004,1.067954,1.067954,0,00-0036068
Christopher Allen,2022,3,2.59,0.863333,0.18,0.004,3.177166,1.059055,0.220807,00-0037379
DaMarcus Mitchell,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,00-0037202
Zach McCloud,2023,2,1.655,0.8325,0,0.004,1.88028,0.945821,0,00-0037496
Kingsley Jonathan,2023,2,1.8585,0.92925,0.0035,0.004,2.111481,1.05574,0.003976,00-0037431
Jeremiah Moon,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,00-0037179
Tariqious Tisdale,2022,3,2.58,0.86,0.02,0.004,3.164899,1.054966,0.024534,NA
Arron Mosby,2023,1,0.87,0.87,0,0.004,0.988425,0.988425,0,00-0037364
Keir Thomas,2023,2,1.855,0.9275,0,0.004,2.107504,1.053752,0,00-0037057
Luiji Vilain,2023,2,1.855,0.9275,0,0.004,2.107504,1.053752,0,00-0037499
Sam Okuayinonu,2023,2,1.855,0.9275,0,0.004,2.107504,1.053752,0,00-0037602
Demetrius Taylor,2023,1,0.87,0.87,0,0.004,0.988425,0.988425,0,NA
Jacub Panasiuk,2022,3,2.575,0.858333,0.065,0.004,3.158766,1.052921,0.079736,NA
Zach VanValkenburg,2023,2,1.665,0.8325,0,0.004,1.891641,0.945821,0,00-0037515
De'Shaan Dixon,2023,1,0.216,0.216,0,0.001,0.245402,0.245402,0,00-0037061
Joe Ozougwu,2022,3,2.571,0.857,0.011,0.004,3.153859,1.051286,0.013494,NA
Tomon Fox,2023,1,0.252333,0.252333,0,0.001,0.286681,0.286681,0,00-0037447
Tyree Johnson,2022,3,2.57,0.856667,0.01,0.004,3.152632,1.050878,0.012267,NA
Carson Wells,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,NA
Owen Carney Jr.,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,00-0037346
Myron Tagovailoa-Amosa,2022,3,2.57,0.856667,0.207,0.004,3.152632,1.050878,0.253928,NA
Deandre Johnson,2022,3,2.57,0.856667,0.025,0.004,3.152632,1.050878,0.030668,NA
Benton Whitley,2023,1,0.87,0.87,0,0.004,0.988425,0.988425,0,00-0037638
Chauncey Manac,2022,3,2.568,0.856,0.008,0.004,3.150179,1.05006,0.009814,NA
Ty Shelby,2023,2,1.545,0.7725,0,0.003,1.755307,0.877653,0,00-0037474
T.D. Moultry,2022,3,2.5675,0.855833,0.0075,0.004,3.149565,1.049855,0.0092,NA
Charles Wiley,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,00-0037186
Brayden Thomas,2023,2,1.665,0.8325,0,0.004,1.891641,0.945821,0,NA
Andrzej Hughes-Murray,2022,3,2.566,0.855333,0.006,0.004,3.147725,1.049241,0.00736,NA
Mika Tafua,2022,3,2.565,0.855,0.055,0.004,3.146499,1.048833,0.067469,NA
Josh Onujiogu,2022,3,2.565,0.855,0.005,0.004,3.146499,1.048833,0.006134,00-0037149
Scott Patchan,2022,3,2.565,0.855,0.005,0.004,3.146499,1.048833,0.006134,NA
Big Kat Bryant,2022,3,2.565,0.855,0.08,0.004,3.146499,1.048833,0.098136,NA
Daniel Joseph,2022,3,2.5625,0.854167,0.0025,0.004,3.143432,1.047811,0.003067,NA
Ryder Anderson,2023,1,0.216,0.216,0,0.001,0.245402,0.245402,0,00-0037621
Cullen Wick,2022,3,2.561,0.853667,0.001,0.004,3.141592,1.047198,0.001227,NA
Carson Taylor,2022,3,2.56,0.853333,0,0.004,3.140365,1.046788,0,NA
Ali Fayad,2022,3,2.56,0.853333,0,0.004,3.140365,1.046788,0,NA
Drew Jordan,2022,3,2.56,0.853333,0,0.004,3.140365,1.046788,0,NA
Tipa Galeai,2021,2,1.485,0.7425,0,0.004,2.078186,1.039093,0,00-0035965
John Daka,2021,2,1.485,0.7425,0,0.004,2.078186,1.039093,0,00-0036155
Matt Leo,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,NA
Davin Bellamy,2021,2,1.485,0.7425,0,0.004,2.078186,1.039093,0,00-0034622
Tyshun Render,2021,2,1.485,0.7425,0,0.004,2.078186,1.039093,0,00-0035845
Andre Carter II,2023,3,2.735,0.911667,0.34,0.004,3.107291,1.035764,0.386281,00-0038801
Ikenna Enechukwu,2023,3,2.725,0.908333,0.13,0.004,3.09593,1.031976,0.147696,NA
Eku Leota,2023,3,2.72,0.906667,0.175,0.004,3.090249,1.030083,0.198821,00-0038782
D.J. Coleman,2023,3,2.72,0.906667,0.125,0.004,3.090249,1.030083,0.142015,00-0038666
Lonnie Phelps,2023,3,2.72,0.906667,0.25,0.004,3.090249,1.030083,0.28403,00-0038718
Truman Jones,2023,3,2.715,0.905,0.236,0.004,3.084569,1.02819,0.268125,00-0038514
Thomas Incoom,2023,3,2.715,0.905,0.2,0.004,3.084569,1.02819,0.227224,00-0038791
Tyrus Wheat,2023,3,2.715,0.905,0.2,0.004,3.084569,1.02819,0.227224,00-0038742
David Perales,2023,3,2.71,0.903333,0.015,0.004,3.078888,1.026296,0.017042,00-0038746
Brevin Allen,2023,3,2.71,0.903333,0.025,0.004,3.078888,1.026296,0.028403,00-0038856
Jeremiah Martin,2023,3,2.71,0.903333,0.115,0.004,3.078888,1.026296,0.130654,00-0038716
M.J. Anderson,2023,3,2.71,0.903333,0.015,0.004,3.078888,1.026296,0.017042,NA
Habakkuk Baldonado,2023,3,2.71,0.903333,0.115,0.004,3.078888,1.026296,0.130654,00-0038473
Thomas Rush,2023,3,2.71,0.903333,0.175,0.004,3.078888,1.026296,0.198821,00-0038854
Deslin Alexandre,2023,3,2.71,0.903333,0.035,0.004,3.078888,1.026296,0.039764,00-0038491
Durrell Johnson,2023,3,2.705,0.901667,0.15,0.004,3.073207,1.024403,0.170418,00-0038736
Adam Plant,2023,3,2.075,0.901667,0.04,0.004,2.357451,1.024403,0.045445,00-0038919
Brandon Bouyer-Randle,2023,3,2.705,0.901667,0.01,0.004,3.073207,1.024403,0.011361,00-0038815
Andrew Farmer,2023,3,2.705,0.901667,0.01,0.004,3.073207,1.024403,0.011361,00-0038865
Garrett Nelson,2023,3,2.705,0.901667,0.085,0.004,3.073207,1.024403,0.09657,00-0038693
Jalen Harris,2023,3,2.705,0.901667,0.01,0.004,3.073207,1.024403,0.011361,00-0038423
Ali Gaye,2023,3,2.705,0.901666,0.08,0.004,3.073207,1.024402,0.09089,00-0038724
Brenton Cox Jr.,2023,3,2.704,0.901333,0.009,0.004,3.072071,1.024023,0.010225,00-0038463
Nelson Mbanasor,2023,3,2.702,0.900667,0.007,0.004,3.069799,1.023267,0.007953,NA
Niko Lalos,2023,1,0.87,0.87,0,0.004,0.988425,0.988425,0,00-0035816
George Tarlas,2023,3,2.7,0.9,0.005,0.004,3.067527,1.022509,0.005681,00-0038921
Randy Charlton,2023,3,2.7,0.9,0.045,0.004,3.067527,1.022509,0.051125,00-0038686
Guy Thomas,2023,3,2.7,0.9,0.005,0.004,3.067527,1.022509,0.005681,NA
Caleb Murphy,2023,3,2.7,0.9,0.015,0.004,3.067527,1.022509,0.017042,00-0038851
Keshawn Banks,2023,3,2.7,0.9,0.005,0.004,3.067527,1.022509,0.005681,00-0038462
Zach Morton,2023,3,2.7,0.9,0.015,0.004,3.067527,1.022509,0.017042,NA
Brock Martin,2023,3,2.7,0.9,0.005,0.004,3.067527,1.022509,0.005681,NA
Mitchell Agude,2023,3,2.7,0.9,0.025,0.004,3.067527,1.022509,0.028403,00-0038682
Joshua Pryor,2023,3,2.6975,0.899167,0.0025,0.004,3.064686,1.021563,0.00284,00-0038835
Zeke Vandenburgh,2023,3,2.697,0.899,0.022,0.004,3.064118,1.021373,0.024995,NA
Malik Hamm,2023,3,2.697,0.899,0.002,0.004,3.064118,1.021373,0.002272,00-0038448
Kelle Sanders,2023,3,2.696,0.898667,0.001,0.004,3.062982,1.020994,0.001136,00-0038461
Marcus Haynes,2023,3,2.696,0.898667,0.001,0.004,3.062982,1.020994,0.001136,00-0038790
Markees Watts,2023,3,2.696,0.898667,0.001,0.004,3.062982,1.020994,0.001136,00-0038958
Jordan Ferguson,2023,3,2.695,0.898333,0,0.004,3.061846,1.020615,0,00-0039037
Toby Ndukwe,2023,3,2.695,0.898333,0,0.004,3.061846,1.020615,0,00-0039016
Travez Moore,2023,3,2.695,0.898333,0,0.004,3.061846,1.020615,0,NA
D'Anthony Jones,2023,3,2.695,0.898333,0,0.004,3.061846,1.020615,0,00-0038524
David Ebuka Agoha,2023,3,2.695,0.898333,0,0.004,3.061846,1.020615,0,NA
Junior Aho,2023,3,2.695,0.898333,0,0.004,3.061846,1.020615,0,NA
Alex Barrett,2023,1,0.87,0.87,0,0.004,0.988425,0.988425,0,00-0033746
Jordan Brailford,2022,1,0.825,0.825,0,0.004,1.012032,1.012032,0,00-0035319
Kendall Coleman,2020,3,2.3,0.766667,0,0.004,2.963774,0.987925,0,00-0035851
Kendall Futrell,2020,3,2.295,0.765,0.01,0.004,2.957331,0.985777,0.012886,00-0035797
James Lockhart,2020,3,2.2935,0.7645,0.0085,0.004,2.955398,0.985133,0.010953,00-0036017
Bryce Sterk,2020,3,2.29,0.763333,0.005,0.004,2.950888,0.983629,0.006443,00-0035847
Nasir Player,2020,3,2.29,0.763333,0.005,0.004,2.950888,0.983629,0.006443,NA
Bryson Young,2021,1,0.66,0.66,0,0.004,0.923638,0.923638,0,NA
Chauncey Rivers,2021,1,0.66,0.66,0,0.004,0.923638,0.923638,0,00-0036076
Austin Edwards,2022,1,0.705,0.705,0,0.003,0.864827,0.864827,0,00-0035779
Oluwole Betiku,2020,3,2.2875,0.7625,0.005,0.004,2.947666,0.982555,0.006443,NA
George Obinna,2021,1,0.66,0.66,0,0.004,0.923638,0.923638,0,NA
Dana Levine,2020,3,2.287,0.762333,0.002,0.004,2.947022,0.98234,0.002577,NA
Gus Cumberlander,2020,3,2.2865,0.762167,0.0015,0.004,2.946378,0.982126,0.001933,NA
Jalen Jelks,2021,1,0.67,0.675,0,0.004,0.937633,0.94463,0,00-0035314
Trevon Young,2020,2,1.26,0.63,0,0.003,1.623633,0.811816,0,00-0034811
Ade Aruna,2018,4,2.578408,0.644602,0.118408,0.004,3.716283,0.929071,0.170663,00-0034166
Gerri Green,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,00-0034997
Aaron Adeoye,2021,1,0.66,0.66,0,0.004,0.923638,0.923638,0,00-0035136
Robert McCray,2021,1,0.66,0.66,0,0.004,0.923638,0.923638,0,00-0034326
Jamell Garcia-Williams,2021,1,0.66,0.66,0,0.004,0.923638,0.923638,0,00-0035023
Ahmad Gooden,2020,2,1.26,0.63,0,0.003,1.623633,0.811816,0,00-0034933
Anree Saint-Amour,2019,3,1.77,0.59,0.065,0.003,2.402009,0.80067,0.088209,00-0035113
Jarrell Owens,2019,3,1.77,0.59,0.015,0.003,2.402009,0.80067,0.020356,00-0035046
Chris Peace,2019,3,1.766,0.588667,0.011,0.003,2.39658,0.798861,0.014928,NA
Dewayne Hendrix,2019,3,1.765,0.588333,0.015,0.003,2.395223,0.798407,0.020356,00-0035340
Mathieu Betts,2019,3,1.765,0.588333,0.022,0.003,2.395223,0.798407,0.029855,00-0035063
Derick Roberson,2022,1,0.207,0.207,0,0.001,0.253928,0.253928,0,00-0035521
Joey Alfieri,2020,2,1.11,0.555,0,0.003,1.430343,0.715172,0,00-0035381
Greg Roberts,2019,3,1.762,0.587333,0.072,0.003,2.391152,0.79705,0.097709,00-0035082
Elijah Zeise,2019,3,1.76,0.586667,0.005,0.003,2.388438,0.796146,0.006785,00-0035440
Reggie Howard,2019,3,1.759,0.586333,0.004,0.003,2.387081,0.795693,0.005428,00-0035429
Jamey Mosley,2019,3,1.758,0.586,0.003,0.003,2.385724,0.795241,0.004071,00-0035506
Ronald Ollie,2019,3,1.7575,0.585833,0.0025,0.003,2.385045,0.795015,0.003393,NA
Shane Bowman,2019,3,1.757,0.585667,0.002,0.003,2.384367,0.794789,0.002714,NA
Thomas Costigan,2019,3,1.755,0.585,0,0.003,2.381652,0.793884,0,NA
Joshua Smith,2020,2,1.11,0.555,0,0.003,1.430343,0.715172,0,NA
Ketner Kupp,2019,3,1.755,0.585,0,0.003,2.381652,0.793884,0,00-0035627
Logan Tago,2019,3,1.755,0.585,0,0.003,2.381652,0.793884,0,NA
Stacy Keely,2019,3,1.755,0.585,0,0.003,2.381652,0.793884,0,00-0035221
Jake Carlock,2020,2,1.11,0.555,0,0.003,1.430343,0.715172,0,00-0035008
Jabaal Sheard,2021,1,0.297722,0.297722,0,0.002,0.416648,0.416648,0,00-0027975
Brennan Scarlett,2022,1,0.2772,0.2772,0,0.001,0.340043,0.340043,0,00-0032734
Durell Nchami,2023,1,0.216,0.216,0,0.001,0.245402,0.245402,0,NA
Shaquille Leonard,2023,1,1.583333,1.583333,0,0.007,1.798858,1.798858,0,00-0034846
Fred Warner,2021,5,95.225,19.045,40.5,0.104,133.262822,26.652564,56.677808,00-0034815
Bobby Wagner,2023,1,5.5,5.5,4.48,0.024,6.248665,6.248665,5.089822,00-0029255
C.J. Mosley,2019,5,85,17,51,0.09,115.350691,23.070138,69.210414,00-0031296
Roquan Smith,2023,5,100,20,60,0.089,113.6121,22.72242,68.16726,00-0034874
Tremaine Edmunds,2023,4,72,18,50,0.08,81.800712,20.450178,56.80605,00-0034673
Myles Jack,2023,1,1.775,1.775,0.025,0.008,2.016615,2.016615,0.028403,00-0032968
Deion Jones,2023,1,1.24,1.24,0,0.006,1.40879,1.40879,0,00-0032388
Zach Cunningham,2023,1,1.775,1.775,0.014,0.008,2.016615,2.016615,0.015906,00-0033547
Foyesade Oluokun,2022,3,45,15,28,0.072,55.201729,18.400576,34.347743,00-0034413
Shaq Thompson,2023,2,12.6,6.3,8.5,0.028,14.315125,7.157562,9.657028,00-0031550
Kwon Alexander,2023,1,1.3175,1.3175,0.1525,0.006,1.496839,1.496839,0.173258,00-0032109
Anthony Barr,2023,1,1.165,1.165,0,0.005,1.323581,1.323581,0,00-0031256
Lavonte David,2023,1,4.5,4.5,4.5,0.02,5.112544,5.112544,5.112544,00-0029562
Jerome Baker,2021,3,37.5,12.5,28.41,0.068,52.479452,17.493151,39.758433,00-0034797
Jaylon Smith,2023,1,1.08,1.08,0,0.005,1.227011,1.227011,0,00-0033052
Matt Milano,2023,2,28.33,14.165,27.15,0.063,32.186308,16.093154,30.845685,00-0033571
Cory Littleton,2023,1,2.4,2.4,0.6,0.011,2.72669,2.72669,0.681673,00-0032677
Benardrick McKinney,2021,1,3,3,0.75,0.016,4.198356,4.198356,1.049589,00-0031553
Eric Kendricks,2023,2,13.25,6.625,6.75,0.029,15.053603,7.526802,7.668817,00-0031554
Joe Schobert,2022,1,1.1875,1.1875,0,0.006,1.456712,1.456712,0,00-0033125
Blake Martinez,2023,1,1.165,1.165,0,0.005,1.323581,1.323581,0,00-0032408
Anthony Hitchens,2018,5,45,9,25,0.051,64.858916,12.971783,36.032731,00-0031348
Jamie Collins,2022,1,0.356066,0.356066,0,0.002,0.436788,0.436788,0,00-0030421
De'Vondre Campbell,2022,5,50,10,15,0.048,61.335255,12.267051,18.400576,00-0032401
Demario Davis,2022,3,28,9.333333,7.38,0.045,34.347743,11.449247,9.053084,00-0029607
Jordan Hicks,2023,1,3.5,3.5,3.25,0.016,3.976423,3.976423,3.692393,00-0032129
Nigel Bradham,2019,4,31,7.75,4,0.041,42.069075,10.517269,5.428268,00-0029272
Bobby Okereke,2023,4,40,10,21.8,0.044,45.44484,11.36121,24.767438,00-0035687
Logan Wilson,2023,4,36,9,10,0.04,40.900356,10.225089,11.36121,00-0036294
Dre Greenlaw,2022,2,16.4,8.2,10.008301,0.039,20.117963,10.058982,12.277234,00-0034982
Devin White,2019,4,29.315814,7.328954,29.315814,0.039,39.783522,9.945881,39.783522,00-0035707
Danny Trevathan,2020,3,21.75,7.25,13.625,0.037,28.026993,9.342331,17.557139,00-0029577
Nick Kwiatkoski,2023,1,1.165,1.165,0,0.005,1.323581,1.323581,0,00-0032773
Christian Kirksey,2023,1,0.315,0.315,0,0.001,0.357878,0.357878,0,00-0031361
Kaden Elliss,2023,1,21.5,7.166667,10.16,0.032,24.426601,8.142201,11.542989,00-0035316
Malcolm Smith,2021,1,1.2125,1.2125,0.5,0.007,1.696836,1.696836,0.699726,00-0028180
A.J. Klein,2023,1,1.3175,1.3175,0.1,0.006,1.496839,1.496839,0.113612,00-0030463
Jarrad Davis,2023,1,1.18,1.18,0,0.005,1.340623,1.340623,0,00-0033539
Germaine Pratt,2023,3,20.25,6.75,7,0.03,23.00645,7.668817,7.952847,00-0035697
Ja'Whaun Bentley,2023,2,13.5,6.75,9,0.03,15.337633,7.668817,10.225089,00-0034385
Preston Brown,2019,3,16.5,5.5,4.8,0.029,22.391605,7.463868,6.513921,00-0031171
T.J. Edwards,2023,3,19.5,6.5,12.025,0.029,22.154359,7.384786,13.661855,00-0035386
Alex Anzalone,2023,3,18.75,6.25,9,0.028,21.302269,7.100756,10.225089,00-0033914
Cole Holcomb,2023,3,18,6,4.92,0.027,20.450178,6.816726,5.589715,00-0035286
Quincy Williams,2023,3,18,6,9,0.027,20.450178,6.816726,10.225089,00-0035680
Alex Singleton,2023,3,18,6,9,0.027,20.450178,6.816726,10.225089,00-0031898
Josey Jewell,2022,2,11,5.5,6,0.026,13.493756,6.746878,7.360231,00-0034368
Isaiah Simmons,2020,4,20.664054,5.166014,20.664054,0.026,26.627646,6.656912,26.627646,00-0036356
Devin Bush,2023,1,3.5,3.5,2.99,0.016,3.976423,3.976423,3.397002,00-0035525
Nicholas Morrow,2023,1,1.155,1.155,0,0.005,1.31222,1.31222,0,00-0033445
Jayon Brown,2022,1,1.25,1.25,0.625,0.006,1.533381,1.533381,0.766691,00-0033954
Azeez Al-Shaair,2023,1,5,5,4.25,0.022,5.680605,5.680605,4.828514,00-0035166
David Long Jr.,2023,2,10,5,6.5,0.022,11.36121,5.680605,7.384786,00-0035292
Kyzir White,2023,2,10,5,6,0.022,11.36121,5.680605,6.816726,00-0034375
Keanu Neal,2023,2,4.25,2.125,0.92,0.009,4.828514,2.414257,1.045231,00-0032382
Anthony Walker Jr.,2023,1,1.2325,1.2325,0.6525,0.005,1.400269,1.400269,0.741319,00-0033570
Kamu Grugier-Hill,2023,1,1.3175,1.3175,0.1525,0.006,1.496839,1.496839,0.173258,00-0032437
Kevin Pierre-Louis,2022,1,1.7,1.7,0.5,0.008,2.085399,2.085399,0.613353,00-0031308
Jamin Davis,2021,4,13.794176,3.448544,13.794176,0.019,19.304288,4.826072,19.304288,00-0036614
Alexander Johnson,2023,1,1.08,1.08,0,0.005,1.227011,1.227011,0,00-0034887
Tyler Matakevich,2023,1,2.5,2.5,2.5,0.011,2.840302,2.840302,2.840302,00-0032366
Jalen Reeves-Maybin,2023,1,1.75,1.75,0.5,0.008,1.988212,1.988212,0.56806,00-0033557
K.J. Wright,2021,1,3.255,3.255,3,0.018,4.555216,4.555216,4.198356,00-0028037
E.J. Speed,2023,2,8,4,3.92,0.018,9.088968,4.544484,4.453594,00-0034987
Leighton Vander Esch,2023,2,8,4,5,0.018,9.088968,4.544484,5.680605,00-0034674
Quay Walker,2022,4,13.841644,3.460411,13.841644,0.017,16.979615,4.244904,16.979615,00-0037074
Damien Wilson,2023,1,0.3708,0.3708,0,0.002,0.421274,0.421274,0,00-0032215
Denzel Perryman,2023,1,2.6,2.6,0.5,0.012,2.953915,2.953915,0.56806,00-0032103
Jack Campbell,2023,4,14.722018,3.680505,14.722018,0.016,16.725994,4.181499,16.725994,00-0039018
Kenneth Murray,2020,4,12.974944,3.243736,12.974944,0.016,16.719479,4.17987,16.719479,00-0036441
Rashaan Evans,2023,1,1.08,1.08,0,0.005,1.227011,1.227011,0,00-0034743
Zaire Franklin,2022,3,10,3.333333,4,0.016,12.267051,4.089017,4.90682,00-0034431
Cody Barton,2023,1,3.5,3.5,3.5,0.016,3.976423,3.976423,3.976423,00-0035672
Robert Spillane,2023,2,7,3.5,4.245,0.016,7.952847,3.976423,4.822834,00-0034720
Elandon Roberts,2023,2,7,3.5,2.335,0.016,7.952847,3.976423,2.652843,00-0032442
Devin Lloyd,2022,4,12.936608,3.234152,12.936608,0.016,15.869403,3.967351,15.869403,00-0037244
Jordyn Brooks,2020,4,12.235604,3.058901,12.121679,0.015,15.766767,3.941692,15.619964,00-0036409
Patrick Queen,2020,4,12.16167,3.040418,11.843261,0.015,15.671496,3.917875,15.261195,00-0036323
Nick Bellore,2023,2,6.6,3.3,2.3,0.015,7.498399,3.749199,2.613078,00-0028292
Duke Riley,2023,2,5,2.5,2.25,0.011,5.680605,2.840302,2.556272,00-0033549
David Mayo,2023,1,1.3175,1.3175,0.1525,0.006,1.496839,1.496839,0.173258,00-0031596
Drue Tranquill,2023,1,3,3,2.45,0.013,3.408363,3.408363,2.783496,00-0035262
Jon Bostic,2022,1,1.12,1.12,0,0.005,1.37391,1.37391,0,00-0030064
Marcus Allen,2022,1,2.54,2.54,0,0.012,3.115831,3.115831,0,00-0034335
Travin Howard,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0034812
Oren Burks,2022,2,5,2.5,1.365,0.012,6.133525,3.066763,1.674452,00-0034754
Zeke Turner,2023,1,2,2,0.6525,0.009,2.272242,2.272242,0.741319,00-0034490
Sione Takitaki,2023,1,2.5825,2.5825,1.2325,0.011,2.934032,2.934032,1.400269,00-0035646
Chris Board,2023,2,5,2.5,2.6,0.011,5.680605,2.840302,2.953915,00-0034787
Jahlani Tavai,2022,2,4.4,2.2,2,0.011,5.397502,2.698751,2.45341,00-0035240
L.J. Fort,2021,1,1.1275,1.1275,0.9875,0.006,1.577882,1.577882,1.381959,00-0028932
Nick Vigil,2023,1,1.165,1.165,0,0.005,1.323581,1.323581,0,00-0032892
Neville Hewitt,2023,1,1.7,1.7,0.3,0.008,1.931406,1.931406,0.340836,00-0031740
Tanner Vallejo,2023,1,1.08,1.08,0,0.005,1.227011,1.227011,0,00-0033580
Tyrel Dodson,2023,1,2.01,2.01,2.01,0.009,2.283603,2.283603,2.283603,00-0035352
Luke Gifford,2023,2,4,2,1,0.009,4.544484,2.272242,1.136121,00-0035413
Jeremiah Owusu-Koramoah,2021,4,6.476224,1.619056,3.684354,0.009,9.063165,2.265791,5.156077,00-0036915
Blake Cashman,2022,1,1.8,1.8,0.85,0.009,2.208069,2.208069,1.042699,00-0035276
Ben Niemann,2023,1,1.08,1.08,0,0.005,1.227011,1.227011,0,00-0034296
"Jermaine Carter, Jr.",2023,1,1.2325,1.2325,0.4,0.005,1.400269,1.400269,0.454448,00-0034396
Mark Nzeocha,2021,1,0.252,0.252,0,0.001,0.352662,0.352662,0,00-0031961
Joe Thomas,2022,1,1.12,1.12,0,0.005,1.37391,1.37391,0,00-0030761
Demetrius Flannigan-Fowles,2023,1,1.825,1.825,1.25,0.008,2.073421,2.073421,1.420151,00-0035020
Sam Eguavoen,2023,1,1.08,1.08,0,0.005,1.227011,1.227011,0,00-0034902
Nick Bolton,2021,4,5.83404,1.45851,3.18812,0.008,8.164459,2.041115,4.461621,00-0036621
Pete Werner,2021,4,5.684682,1.421171,3.072707,0.008,7.95544,1.988861,4.300106,00-0036927
Josh Woods,2023,1,1.2325,1.2325,0.7775,0.005,1.400269,1.400269,0.883334,00-0034801
Troy Andersen,2022,4,6.103574,1.525894,3.306399,0.007,7.487285,1.871822,4.055976,00-0037810
Raekwon McMillan,2023,1,1.6,1.6,0.575,0.007,1.817794,1.817794,0.65327,00-0033461
Mack Wilson,2023,1,1.6,1.6,0.575,0.007,1.817794,1.817794,0.65327,00-0035144
Chazz Surratt,2023,2,1.855,0.9275,0,0.004,2.107504,1.053752,0,00-0037003
Tae Davis,2023,1,1.2325,1.2325,0.1015,0.005,1.400269,1.400269,0.115316,00-0034500
Divine Deablo,2021,4,4.980836,1.245209,0.982424,0.007,6.970441,1.74261,1.374855,00-0036990
Khaleke Hudson,2023,1,1.5,1.5,0.3,0.007,1.704181,1.704181,0.340836,00-0036343
"Willie Gay, Jr.",2020,4,5.271046,1.317762,2.853081,0.007,6.792256,1.698065,3.676473,00-0036362
Christian Jones,2022,1,0.402266,0.402266,0,0.002,0.493462,0.493462,0,00-0031130
Kevin Minter,2021,1,1.2125,1.2125,0.1375,0.007,1.696836,1.696836,0.192425,00-0030382
LaRoy Reynolds,2021,1,1.2125,1.2125,0.075,0.007,1.696836,1.696836,0.104959,00-0029955
Mychal Kendricks,2021,1,1.2125,1.2125,0.2,0.007,1.696836,1.696836,0.27989,00-0029409
Monty Rice,2021,4,4.848858,1.212215,0.88644,0.007,6.785744,1.696437,1.24053,00-0037000
Brian Asamoah,2022,4,5.486844,1.371711,1.170432,0.007,6.730739,1.682685,1.435775,00-0037822
Marcell Harris,2023,1,0.3708,0.3708,0,0.002,0.421274,0.421274,0,00-0034730
Chad Muma,2022,4,5.426116,1.356529,1.126264,0.007,6.656244,1.664061,1.381594,00-0037811
Christian Harris,2022,4,5.348258,1.337065,1.06964,0.006,6.560735,1.640184,1.312133,00-0037823
Ernest Jones,2021,4,4.685354,1.171339,0.840616,0.006,6.556928,1.639233,1.176402,00-0036994
Drew Sanders,2023,4,5.734732,1.433683,1.170712,0.006,6.515349,1.628837,1.33007,00-0039003
Nakobe Dean,2022,4,5.204642,1.301161,0.965192,0.006,6.384561,1.596141,1.184006,00-0037615
Marte Mapu,2023,4,5.563708,1.390927,1.046332,0.006,6.321045,1.580261,1.18876,00-0039054
Jared Norris,2021,1,1.1275,1.1275,0.1375,0.006,1.577882,1.577882,0.192425,00-0032998
Miles Killebrew,2022,2,4,2,0.965,0.01,4.90682,2.45341,1.18377,00-0032399
Jordan Evans,2021,1,1.1275,1.1275,0.1,0.006,1.577882,1.577882,0.139945,00-0033790
Reggie Ragland,2022,1,1.035,1.035,0,0.005,1.26964,1.26964,0,00-0033058
Tyrell Adams,2022,1,1.035,1.035,0,0.005,1.26964,1.26964,0,00-0032094
Terrel Bernard,2022,4,5.132864,1.283216,0.912992,0.006,6.29651,1.574128,1.119972,00-0037254
Kenny Young,2022,1,1.2789,1.2789,0.1504,0.006,1.568833,1.568833,0.184496,00-0034266
Josh Bynes,2022,1,1.2725,1.2725,0.6,0.006,1.560982,1.560982,0.736023,00-0028278
Julian Stanford,2022,1,1.2725,1.2725,0,0.006,1.560982,1.560982,0,00-0029061
Nick Dzubnar,2021,1,1.115,1.115,0.05,0.006,1.560389,1.560389,0.069973,00-0032081
Calvin Munson,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0033716
