year,snap_counts_coverage,snap_counts_run_defense,player_game_count,snap_counts_dl_over_t,snap_counts_fs,snap_counts_pass_rush,grades_defense,grades_run_defense,grades_pass_rush_defense,grades_tackle,snap_counts_defense,snap_counts_dl_outside_t,snap_counts_slot,player,team_name,grades_coverage_defense,grades_defense_penalty,snap_counts_dl_a_gap,player_id,snap_counts_offball,position,snap_counts_dl,snap_counts_dl_b_gap,snap_counts_box,snap_counts_corner
2012,180,90,10,0,2,0,61.4,55.0,,68.6,270,0,4,Jamell Fleming,ARZ,61.7,84.5,0,7082,270,CB,0,0,8,256
2012,5,19,7,0,0,17,48.2,47.7,50.5,,41,38,2,Zack Nash,ARZ,63.5,77.8,0,7490,3,ED,38,0,1,0
2012,4,7,3,0,0,0,44.3,63.9,,76.7,11,0,1,Justin Bethel,ARZ,35.3,73.2,0,7654,11,CB,0,0,4,6
2013,76,293,16,0,0,493,77.3,61.4,76.5,76.6,862,617,1,John Abraham,ARZ,80.7,64.6,0,591,245,ED,617,0,244,0
2013,658,353,16,0,512,59,65.4,75.8,47.0,75.6,1070,0,114,Yeremiah Bell,ARZ,65.3,17.4,0,1513,1070,S,0,0,406,38
2013,568,352,16,1,7,158,81.0,66.5,65.4,71.8,1078,91,4,Karlos Dansby,ARZ,87.5,69.9,0,1754,986,LB,92,0,971,4
2013,1,287,16,689,0,578,56.7,58.9,51.1,67.1,866,16,0,Darnell Dockett,ARZ,73.3,42.3,60,1785,6,DI,860,95,6,0
2013,15,22,3,0,0,40,51.0,55.5,63.2,37.7,77,45,0,Lorenzo Alexander,ARZ,37.5,76.2,0,2476,32,ED,45,0,31,1
2013,0,127,16,307,0,229,56.8,52.8,59.0,58.7,356,23,0,Frostee Rucker,ARZ,62.9,64.3,15,3036,0,DI,356,11,0,0
2013,134,25,10,0,1,6,61.7,65.2,65.1,66.4,165,0,21,Antoine Cason,ARZ,62.4,0.0,0,4341,165,CB,0,0,18,124
2013,3,317,16,764,0,643,75.1,72.6,69.0,64.5,963,106,0,Calais Campbell,ARZ,61.6,70.1,8,4364,5,DI,958,80,5,0
2013,58,304,16,124,0,355,63.5,72.1,56.7,84.7,717,567,8,Matt Shaughnessy,ARZ,52.3,64.6,0,4994,25,ED,692,1,17,0
2013,704,319,16,0,3,8,62.9,70.1,46.3,64.9,1031,0,201,Jerraud Powers,ARZ,60.8,89.7,0,5015,1031,CB,0,0,99,728
2013,448,163,13,0,448,10,71.5,60.7,34.4,70.9,621,0,46,Rashad Johnson,ARZ,74.2,83.2,0,5018,621,S,0,0,121,6
2013,88,81,8,0,0,34,59.4,91.3,51.7,48.3,203,13,0,Jasper Brinkley,ARZ,29.9,80.5,0,5074,190,LB,13,0,190,0
2013,13,25,11,0,0,142,62.7,73.3,61.1,77.7,180,147,0,Marcus Benard,ARZ,65.9,16.2,0,5359,33,ED,147,0,33,0
2013,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Kory Sperry,ARZ,,60.0,0,5369,1,TE,0,0,0,0
2013,0,30,6,41,0,45,47.8,52.2,49.9,71.0,75,1,0,Ronald Talley,ARZ,,77.6,4,5396,0,DI,75,29,0,0
2013,2,137,14,56,0,147,74.6,78.8,64.3,68.5,286,0,0,Dan Williams,ARZ,72.3,17.3,164,5551,0,DI,286,66,0,0
2013,405,257,12,0,1,136,72.8,51.0,57.4,58.0,798,113,23,Daryl Washington,ARZ,90.1,21.2,0,5572,685,LB,113,0,653,8
2013,83,7,9,0,21,12,63.9,57.4,90.8,82.3,102,0,29,Javier Arenas,ARZ,58.0,80.8,0,5575,102,CB,0,0,50,2
2013,722,353,16,0,0,0,78.7,63.0,,47.1,1075,0,98,Patrick Peterson,ARZ,80.0,69.6,0,6157,1075,CB,0,0,45,931
2013,4,11,4,0,0,49,56.1,61.6,64.1,75.1,64,48,0,Dontay Moch,ARZ,45.2,10.2,0,6218,16,ED,48,0,15,0
2013,15,22,3,1,0,65,56.9,62.7,55.9,75.7,102,47,3,Sam Acho,ARZ,54.3,76.4,0,6255,54,ED,48,0,51,0
2013,2,117,14,15,0,106,69.9,74.0,58.3,51.8,225,0,0,Alameda Ta'amu,ARZ,60.4,52.6,148,7109,0,DI,225,62,0,0
2013,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Justin Bethel,ARZ,,60.0,0,7654,1,CB,0,0,0,0
2013,1,0,1,0,0,0,60.2,,,,1,0,1,Kevin Minter,ARZ,60.0,63.1,0,7826,1,LB,0,0,0,0
2013,483,258,13,0,117,39,84.6,85.8,79.4,85.5,780,0,505,Tyrann Mathieu,ARZ,79.4,59.0,0,7850,780,CB,0,0,105,52
2013,1,2,1,0,0,2,44.5,60.0,56.9,,5,0,0,Alex Okafor,ARZ,60.0,64.0,0,7885,5,ED,0,0,5,0
2013,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Stepfan Taylor,ARZ,,60.4,0,7922,1,HB,0,0,0,0
2013,0,1,1,0,0,0,61.2,60.0,,,1,0,0,D.C. Jefferson,ARZ,,60.1,0,8001,1,TE,0,0,0,0
2013,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Jaron Brown,ARZ,,60.0,0,8128,1,WR,0,0,0,0
2013,0,6,1,0,0,1,68.0,67.5,57.4,74.9,7,0,0,Kenny Demens,ARZ,,67.6,0,8273,7,LB,0,0,6,0
2013,138,54,7,0,132,6,63.7,77.8,91.8,73.3,198,0,8,Tony Jefferson,ARZ,54.3,81.2,0,8361,198,S,0,0,56,1
2014,3,13,1,0,0,20,54.4,66.5,47.9,69.9,36,10,0,John Abraham,ARZ,60.4,70.5,0,591,26,ED,10,0,26,0
2014,479,385,16,0,8,210,39.8,55.5,48.1,41.6,1074,35,1,Larry Foote,ARZ,34.8,46.1,0,1126,1039,LB,35,0,1024,6
2014,0,285,17,500,0,480,63.9,66.3,59.3,64.3,765,13,0,Tommy Kelly,ARZ,67.4,40.2,28,2093,0,DI,765,224,0,0
2014,8,10,6,0,0,32,66.5,49.2,64.1,79.3,50,7,0,Lorenzo Alexander,ARZ,78.1,69.5,0,2476,43,ED,7,0,43,0
2014,673,386,17,0,0,5,63.2,65.1,48.9,53.7,1064,0,75,Antonio Cromartie,ARZ,62.7,69.7,0,2964,1064,CB,0,0,80,909
2014,7,230,16,383,0,302,66.1,70.2,54.0,38.9,539,60,0,Frostee Rucker,ARZ,71.7,86.3,32,3036,7,DI,532,57,7,0
2014,1,318,15,604,0,539,82.5,89.4,61.9,68.8,858,74,0,Calais Campbell,ARZ,71.8,77.4,9,4364,7,DI,851,164,7,0
2014,28,172,9,53,0,157,61.8,64.5,50.6,51.3,357,190,2,Matt Shaughnessy,ARZ,73.8,82.6,0,4994,114,ED,243,0,112,0
2014,511,203,17,0,8,60,70.9,59.4,41.9,70.5,774,0,647,Jerraud Powers,ARZ,75.7,60.6,0,5015,774,CB,0,0,43,76
2014,704,410,17,0,815,17,56.9,52.1,89.7,50.8,1131,0,65,Rashad Johnson,ARZ,55.2,89.5,0,5018,1131,S,0,0,242,9
2014,13,11,11,21,0,58,71.9,73.3,64.6,55.7,82,26,0,Marcus Benard,ARZ,64.6,77.6,0,5359,35,ED,47,0,35,0
2014,1,244,17,171,0,217,78.8,85.1,66.1,44.6,462,0,0,Dan Williams,ARZ,47.0,37.9,158,5551,0,DI,462,133,0,0
2014,664,378,17,0,0,0,59.8,45.6,,56.7,1042,0,80,Patrick Peterson,ARZ,62.0,68.3,0,6157,1042,CB,0,0,60,902
2014,116,203,17,38,0,198,63.6,75.8,55.8,48.7,517,278,8,Sam Acho,ARZ,56.5,50.8,0,6255,201,ED,316,0,193,0
2014,9,20,3,1,0,49,59.3,54.3,60.3,69.9,78,9,0,Thomas Keiser,ARZ,64.2,70.3,0,6852,68,ED,10,0,68,0
2014,0,16,7,8,0,8,61.1,63.3,54.9,,24,0,0,Alameda Ta'amu,ARZ,,74.5,9,7109,0,DI,24,7,0,0
2014,81,7,10,0,4,13,57.5,71.9,48.6,59.7,101,0,13,Justin Bethel,ARZ,57.0,79.7,0,7654,101,CB,0,0,25,59
2014,137,181,17,0,0,18,61.2,74.5,82.8,62.5,336,57,5,Kevin Minter,ARZ,36.9,86.9,0,7826,279,LB,57,0,273,1
2014,298,118,14,0,167,32,68.1,44.9,61.9,66.3,448,0,134,Tyrann Mathieu,ARZ,73.3,40.1,0,7850,448,S,0,0,143,4
2014,109,282,14,105,0,379,56.4,51.4,57.5,29.9,770,296,9,Alex Okafor,ARZ,62.3,83.6,1,7885,368,ED,402,0,359,0
2014,395,296,17,0,267,36,53.8,78.4,71.1,74.7,727,0,96,Tony Jefferson,ARZ,42.0,86.4,0,8361,727,S,0,0,336,28
2014,421,181,17,0,8,110,48.1,28.9,33.8,84.0,712,0,63,Deone Bucannon,ARZ,64.9,91.6,0,8662,712,S,0,0,624,17
2014,3,49,11,94,0,130,43.7,41.2,52.5,28.1,182,73,0,Kareem Martin,ARZ,60.9,50.9,4,8719,1,ED,181,10,1,0
2014,1,69,10,111,0,134,45.6,51.3,49.0,75.2,204,63,0,Ed Stinson,ARZ,60.2,53.9,10,8795,3,DI,201,17,3,0
2014,0,45,6,36,0,60,64.5,73.3,49.8,48.2,105,48,0,Josh Mauro,ARZ,60.0,82.0,0,9003,2,DI,103,19,2,0
2014,32,42,4,0,0,5,67.0,63.1,51.6,82.9,79,15,0,Glenn Carson,ARZ,69.0,79.6,0,9250,64,LB,15,0,63,1
2015,9,31,13,3,0,268,77.7,56.3,77.2,59.7,308,289,1,Dwight Freeney,ARZ,46.2,89.1,0,1019,11,ED,297,5,10,0
2015,1,64,12,7,0,115,65.7,62.7,55.2,26.5,180,10,0,Cory Redding,ARZ,68.1,21.4,27,1381,1,DI,179,135,1,0
2015,3,3,3,0,0,24,28.3,61.6,53.5,27.7,30,30,0,Jason Babin,ARZ,40.1,0.0,0,1748,0,ED,30,0,0,0
2015,2,229,15,45,0,356,56.7,53.4,58.9,62.5,587,69,0,Frostee Rucker,ARZ,64.1,65.1,31,3036,2,DI,585,440,2,0
2015,44,128,10,0,0,105,51.7,52.1,54.6,28.7,277,271,6,Lamarr Woodley,ARZ,56.2,60.8,0,3662,6,ED,271,0,0,0
2015,1,319,18,115,0,611,84.0,89.2,67.2,71.7,931,63,0,Calais Campbell,ARZ,72.7,38.6,115,4364,10,DI,921,628,10,0
2015,0,72,7,18,0,60,63.8,70.0,54.2,71.9,132,11,0,Red Bryant,ARZ,,39.9,19,4435,0,DI,132,84,0,0
2015,568,327,15,0,1,11,56.2,59.0,80.3,49.4,906,12,217,Jerraud Powers,ARZ,55.0,43.0,0,5015,894,CB,12,0,91,585
2015,627,343,16,0,811,8,60.6,67.5,50.3,50.8,978,11,24,Rashad Johnson,ARZ,57.1,86.8,0,5018,967,S,11,0,123,9
2015,39,11,8,0,13,1,57.5,55.3,60.0,79.3,51,0,29,Chris Clemons,ARZ,58.7,77.7,0,5089,51,S,0,0,8,1
2015,90,32,16,0,0,31,53.1,57.3,49.8,62.7,153,5,8,Sean Weatherspoon,ARZ,56.4,80.6,0,5544,148,LB,5,0,139,1
2015,728,388,18,0,1,0,83.4,74.4,,80.9,1116,2,93,Patrick Peterson,ARZ,84.5,51.0,0,6157,1114,CB,2,0,33,987
2015,79,31,5,0,2,3,58.0,31.6,74.7,26.0,113,6,90,Corey White,ARZ,62.7,80.8,0,7652,107,CB,6,0,4,11
2015,381,144,16,0,3,15,62.5,52.5,69.5,68.2,540,16,54,Justin Bethel,ARZ,62.3,86.7,0,7654,524,CB,16,0,65,402
2015,493,396,18,0,0,144,50.3,55.3,63.9,58.5,1033,20,19,Kevin Minter,ARZ,49.7,4.4,0,7826,1013,LB,20,0,993,1
2015,137,117,10,0,168,7,53.6,59.6,53.1,42.2,261,27,14,D.J. Swearinger Sr.,ARZ,52.7,82.6,0,7838,234,S,27,0,49,3
2015,545,293,14,0,76,41,90.8,82.2,83.2,64.0,879,38,535,Tyrann Mathieu,ARZ,90.9,22.7,0,7850,841,CB,38,0,180,50
2015,32,262,13,2,0,311,61.1,61.0,62.2,43.4,605,587,4,Alex Okafor,ARZ,52.6,64.8,0,7885,16,ED,589,0,12,0
2015,551,274,18,0,358,62,65.4,74.8,56.8,83.5,887,93,138,Tony Jefferson,ARZ,60.4,86.2,0,8361,794,S,93,0,279,19
2015,628,403,18,0,1,95,70.1,50.9,70.0,74.0,1126,64,108,Deone Bucannon,ARZ,78.7,89.1,0,8662,1062,LB,64,0,942,11
2015,12,88,12,5,0,99,57.1,48.1,61.2,28.8,199,185,2,Kareem Martin,ARZ,66.5,84.3,2,8719,6,ED,193,1,4,0
2015,0,154,17,33,0,290,51.6,57.4,46.9,77.0,444,67,0,Ed Stinson,ARZ,,87.7,21,8795,2,DI,442,321,2,0
2015,2,115,16,14,0,151,62.9,77.6,50.2,49.2,268,225,0,Josh Mauro,ARZ,57.1,44.3,1,9003,0,ED,268,28,0,0
2015,50,175,17,0,0,408,68.6,66.1,70.2,74.4,633,589,4,Markus Golden,ARZ,42.7,76.6,0,9491,44,ED,589,0,40,0
2015,1,225,18,5,0,245,59.3,54.6,66.5,58.2,471,5,0,Rodney Gunter,ARZ,58.9,61.1,279,9549,1,DI,470,181,1,0
2015,18,4,7,0,0,15,59.9,52.6,51.5,74.9,37,3,0,Alani Fua,ARZ,70.0,77.5,0,9798,34,LB,3,0,33,1
2015,1,17,4,0,0,33,71.0,69.5,64.4,71.1,51,0,0,Xavier Williams,ARZ,59.7,78.7,25,9809,0,DI,51,26,0,0
2016,1,0,1,0,1,0,60.0,,,,1,0,0,Larry Fitzgerald,ARZ,60.0,62.9,0,1724,1,WR,0,0,0,0
2016,1,136,13,23,0,167,56.3,55.0,57.3,45.7,304,21,0,Frostee Rucker,ARZ,62.8,64.8,17,3036,0,DI,304,243,0,0
2016,1,312,16,99,0,518,91.2,89.7,89.2,68.6,831,15,0,Calais Campbell,ARZ,60.2,70.3,112,4364,12,DI,819,593,12,0
2016,169,90,6,0,3,11,69.5,69.0,54.6,71.1,270,21,220,Tyvon Branch,ARZ,69.1,83.2,0,4414,249,CB,21,0,11,15
2016,4,234,15,1,0,260,67.3,75.4,59.0,58.4,498,0,0,Corey Peters,ARZ,29.2,46.1,246,5607,0,DI,498,251,0,0
2016,647,387,16,0,4,1,79.8,72.6,60.0,67.4,1035,0,112,Patrick Peterson,ARZ,80.1,67.9,0,6157,1035,CB,0,0,76,842
2016,40,336,16,33,0,563,87.1,66.4,84.8,67.4,939,877,7,Chandler Jones,ARZ,88.3,74.4,4,7027,15,ED,924,10,7,1
2016,0,0,1,0,0,1,60.0,,60.0,,1,0,0,Brittan Golden,ARZ,,60.0,0,7481,1,WR,0,0,0,0
2016,175,95,8,0,0,0,61.2,53.8,,69.2,270,1,120,Justin Bethel,ARZ,62.2,83.1,0,7654,269,CB,1,0,30,118
2016,472,403,16,0,1,127,67.6,59.9,64.6,37.8,1002,43,34,Kevin Minter,ARZ,72.3,46.3,0,7826,959,LB,43,0,919,5
2016,510,306,16,0,523,23,83.0,72.9,87.5,64.2,839,46,75,D.J. Swearinger Sr.,ARZ,82.8,63.4,0,7838,793,S,46,0,182,13
2016,225,151,8,0,1,35,64.3,75.6,60.4,53.1,411,22,27,Sio Moore,ARZ,53.2,82.9,0,7847,389,LB,22,0,352,9
2016,358,199,10,0,180,4,62.3,66.7,80.3,71.2,561,10,297,Tyrann Mathieu,ARZ,60.4,49.9,0,7850,551,S,10,0,52,22
2016,12,23,8,0,0,5,49.8,56.1,53.2,76.3,40,8,2,Zaviar Gooden,ARZ,51.5,75.3,0,7879,32,LB,8,0,29,0
2016,15,37,15,41,0,179,68.2,53.7,75.2,78.2,231,99,3,Alex Okafor,ARZ,32.3,87.3,2,7885,32,ED,199,57,28,0
2016,57,17,7,0,0,2,71.4,54.1,53.1,63.4,76,2,13,Tharold Simon,ARZ,74.6,78.2,0,7920,74,CB,2,0,11,50
2016,519,302,14,0,2,6,59.0,72.2,49.4,65.0,827,12,189,Marcus Cooper,ARZ,55.6,88.1,0,8035,815,CB,12,0,69,555
2016,524,358,14,0,359,49,73.9,90.9,67.8,83.6,931,134,112,Tony Jefferson,ARZ,59.5,72.1,0,8361,797,S,134,0,305,21
2016,430,314,13,0,4,75,61.4,41.7,54.3,56.8,819,53,74,Deone Bucannon,ARZ,77.1,84.8,0,8662,766,LB,53,0,671,17
2016,1,9,7,4,0,23,61.7,63.4,57.2,73.9,33,19,0,Kareem Martin,ARZ,60.0,77.7,2,8719,1,ED,32,7,0,0
2016,0,49,4,17,0,67,53.8,60.2,47.3,73.5,116,10,0,Ed Stinson,ARZ,,81.8,7,8795,1,DI,115,81,1,0
2016,3,0,2,0,2,0,31.5,,,70.8,3,0,0,Christian Bryant,ARZ,28.1,68.6,0,8875,3,S,0,0,0,0
2016,1,189,15,31,0,199,60.1,61.1,51.2,42.9,389,331,0,Josh Mauro,ARZ,74.4,73.7,0,9003,0,ED,389,27,0,0
2016,9,4,2,0,0,1,29.0,60.0,60.0,75.1,14,1,0,Brian Dixon,ARZ,29.0,73.1,0,9146,13,CB,1,0,0,12
2016,48,262,16,12,0,452,74.4,73.8,72.9,47.3,762,724,7,Markus Golden,ARZ,59.1,42.9,0,9491,25,ED,737,1,18,0
2016,1,114,16,42,0,129,60.6,58.9,65.3,40.0,244,6,0,Rodney Gunter,ARZ,57.4,57.7,42,9549,1,DI,243,153,1,0
2016,0,1,1,0,1,0,60.0,60.0,,,1,0,0,Alani Fua,ARZ,,62.9,0,9798,1,LB,0,0,0,0
2016,9,7,3,0,0,3,63.4,58.5,54.2,77.0,19,2,0,Gabe Martin,ARZ,67.9,72.1,0,9803,17,LB,2,0,16,1
2016,0,50,8,2,0,68,54.8,50.0,60.8,71.9,118,0,0,Xavier Williams,ARZ,60.0,81.8,35,9809,0,DI,118,81,0,0
2016,0,38,5,19,0,44,53.5,62.8,51.4,,82,1,0,Robert Nkemdiche,ARZ,,21.6,6,10663,0,DI,82,56,0,0
2016,157,84,6,0,2,0,47.9,72.1,,77.8,241,1,20,Brandon Williams,ARZ,43.2,84.1,0,10726,240,CB,1,0,20,197
2016,94,46,2,0,130,0,82.2,64.4,,83.2,140,0,0,Harlan Miller,ARZ,78.3,77.5,0,10839,140,CB,0,0,7,3
2016,1,2,2,0,0,1,75.8,62.5,59.1,72.0,4,3,0,Scooby Wright III,ARZ,60.7,97.7,0,10884,1,LB,3,0,0,0
2016,1,0,1,0,0,0,70.2,,,,1,0,0,Trevon Hartfield,ARZ,60.7,60.0,0,10955,1,CB,0,0,0,0
2016,0,0,1,0,0,1,60.0,,60.0,,1,0,0,Hakeem Valles,ARZ,,60.0,0,10960,1,TE,0,0,0,0
2017,491,361,16,0,2,69,63.0,65.8,66.3,59.6,921,34,37,Karlos Dansby,ARZ,58.2,64.7,0,1754,887,LB,34,0,843,4
2017,1,245,16,81,0,361,61.2,67.0,55.7,36.1,607,32,0,Frostee Rucker,ARZ,63.4,42.2,31,3036,1,DI,606,462,0,0
2017,503,230,15,0,544,8,86.4,80.6,76.5,86.6,741,18,40,Antoine Bethea,ARZ,87.6,30.7,0,3152,723,S,18,0,131,8
2017,436,228,13,0,0,2,81.5,59.2,56.8,84.7,666,3,46,Tramon Williams,ARZ,83.8,87.5,0,3558,663,CB,3,0,41,576
2017,347,218,9,0,165,14,79.2,72.4,63.7,88.4,579,25,103,Tyvon Branch,ARZ,79.7,53.2,0,4414,554,S,25,0,250,35
2017,3,173,12,17,0,266,72.0,75.5,61.6,75.5,442,0,0,Corey Peters,ARZ,64.0,56.2,204,5607,1,DI,441,220,0,0
2017,630,383,16,0,1,0,69.2,64.9,,69.9,1013,0,88,Patrick Peterson,ARZ,68.4,89.6,0,6157,1013,CB,0,0,38,884
2017,122,93,13,0,0,21,69.9,79.9,65.7,52.5,236,13,8,Josh Bynes,ARZ,59.9,16.9,0,6503,223,LB,13,0,209,4
2017,51,382,16,29,0,610,81.0,67.4,85.1,66.3,1043,982,12,Chandler Jones,ARZ,45.0,68.6,1,7027,24,ED,1019,7,10,1
2017,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Brittan Golden,ARZ,,60.4,0,7481,1,WR,0,0,0,0
2017,299,154,14,0,1,3,54.1,69.1,39.9,80.2,456,6,60,Justin Bethel,ARZ,50.9,85.0,0,7654,450,CB,6,0,80,306
2017,609,389,16,0,175,57,72.6,71.8,71.5,69.4,1055,45,696,Tyrann Mathieu,ARZ,69.1,88.1,0,7850,1010,CB,45,0,92,44
2017,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Kerwynn Williams,ARZ,,60.0,0,8013,1,HB,0,0,0,0
2017,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Ifeanyi Momah,ARZ,,60.1,0,8557,1,TE,0,0,0,0
2017,385,259,12,0,4,60,47.8,55.0,61.9,66.8,704,41,45,Deone Bucannon,ARZ,44.2,59.2,0,8662,663,LB,41,0,605,9
2017,38,186,16,19,0,234,73.2,65.1,67.2,82.4,458,407,5,Kareem Martin,ARZ,88.5,59.6,12,8719,9,ED,449,11,3,0
2017,0,171,13,33,0,163,50.5,55.9,53.3,65.2,334,185,0,Josh Mauro,ARZ,,32.0,3,9003,1,DI,333,112,0,0
2017,56,14,6,0,0,1,37.7,62.4,,78.7,71,0,5,C.J. Goodwin,ARZ,39.3,0.0,0,9243,71,CB,0,0,9,55
2017,13,86,4,1,0,132,55.2,61.5,61.2,30.1,231,224,0,Markus Golden,ARZ,48.4,14.4,0,9491,5,ED,226,1,3,1
2017,0,125,16,39,0,166,66.8,67.4,61.9,74.9,291,8,0,Rodney Gunter,ARZ,60.0,62.4,72,9549,1,DI,290,171,0,0
2017,0,114,11,14,0,135,75.2,84.1,65.9,63.4,249,0,0,Xavier Williams,ARZ,,0.0,95,9809,0,DI,249,140,0,0
2017,0,121,14,53,0,230,73.6,74.7,63.4,62.2,351,17,0,Olsen Pierre,ARZ,66.9,65.8,53,10010,2,DI,349,226,2,0
2017,0,107,12,36,0,145,56.2,59.5,64.2,54.1,252,2,0,Robert Nkemdiche,ARZ,,1.7,26,10663,0,DI,252,188,0,0
2017,1,2,3,0,0,0,61.7,60.0,,,3,0,0,Brandon Williams,ARZ,60.0,88.2,0,10726,3,CB,0,0,0,1
2017,39,18,4,0,42,0,50.8,70.3,,81.1,57,0,3,Harlan Miller,ARZ,48.0,74.6,0,10839,57,S,0,0,11,0
2017,5,7,3,0,0,0,78.4,73.1,,75.9,12,0,0,Scooby Wright III,ARZ,64.5,71.3,0,10884,12,LB,0,0,11,0
2017,0,3,1,0,0,1,57.8,60.0,58.9,,4,2,0,Bryson Albright,ARZ,,69.5,0,10962,2,ED,2,0,1,0
2017,0,2,2,0,0,0,63.6,60.0,,70.6,2,0,0,Elijhaa Penny,ARZ,,60.0,0,11300,2,HB,0,0,0,0
2017,121,105,16,1,0,218,54.0,65.5,53.2,82.0,444,252,16,Haason Reddick,ARZ,60.1,6.3,0,11768,191,ED,253,0,170,5
2017,307,178,16,0,183,30,72.5,86.4,91.8,59.4,515,37,103,Budda Baker,ARZ,57.0,83.9,0,11791,478,S,37,0,172,18
2017,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Rudy Ford,ARZ,,60.0,0,11963,1,S,0,0,0,0
2017,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Ricky Seals-Jones,ARZ,,60.0,0,12020,1,TE,0,0,0,0
2018,566,499,16,0,336,46,64.2,52.0,61.3,62.7,1111,161,158,Antoine Bethea,ARZ,73.5,38.7,0,3152,950,S,161,0,436,20
2018,4,333,15,13,0,398,66.0,68.7,51.4,57.5,735,1,0,Corey Peters,ARZ,70.7,89.8,389,5607,4,DI,731,328,3,0
2018,608,496,16,0,1,3,82.5,71.9,72.1,65.8,1107,10,16,Patrick Peterson,ARZ,83.7,50.9,0,6157,1097,CB,10,0,47,1032
2018,350,329,11,1,0,47,74.8,79.2,66.9,78.0,726,27,50,Josh Bynes,ARZ,63.9,87.9,0,6503,697,LB,29,1,644,2
2018,24,419,16,56,0,526,72.3,69.5,68.2,76.0,969,891,0,Chandler Jones,ARZ,72.2,61.0,0,7027,4,ED,965,18,3,0
2018,56,25,3,0,0,7,35.5,33.1,52.5,45.7,88,11,65,Leonard Johnson,ARZ,38.7,78.6,0,7385,77,CB,11,0,10,2
2018,160,131,6,0,9,2,58.3,58.4,52.0,70.6,293,0,17,David Amerson,ARZ,58.2,81.8,0,7832,293,CB,0,0,47,220
2018,582,354,15,0,387,25,79.3,64.6,93.1,60.1,961,39,204,D.J. Swearinger Sr.,ARZ,79.5,65.5,0,7838,922,S,39,0,318,13
2018,171,169,12,0,1,16,56.0,69.9,51.9,61.5,356,8,12,Gerald Hodges,ARZ,47.4,32.7,0,7902,348,LB,8,0,333,2
2018,21,237,15,18,0,292,72.8,64.5,67.6,57.8,550,525,0,Benson Mayowa,ARZ,68.6,68.3,0,8196,4,ED,546,3,4,0
2018,152,208,13,0,0,29,45.3,51.4,67.2,68.9,389,26,21,Deone Bucannon,ARZ,43.0,39.6,0,8662,363,LB,26,0,337,5
2018,521,410,14,0,594,19,74.1,66.7,68.9,69.5,950,52,99,Tre Boston,ARZ,78.2,24.0,0,8763,898,S,52,0,194,11
2018,6,15,1,0,0,0,47.9,52.5,,26.6,21,2,3,Dontae Johnson,ARZ,50.3,72.8,0,8764,19,CB,2,0,6,10
2018,3,125,16,17,0,118,56.1,60.1,62.3,46.5,246,160,0,Zach Moore,ARZ,41.5,86.6,2,8833,1,ED,245,66,0,0
2018,0,15,2,6,0,15,59.2,57.7,60.6,69.0,30,0,0,Garrison Smith,ARZ,,76.4,2,9310,0,DI,30,22,0,0
2018,7,167,11,25,0,219,52.3,50.8,68.2,83.0,393,362,0,Markus Golden,ARZ,38.5,15.6,0,9491,4,ED,389,2,4,0
2018,2,298,16,35,0,341,67.8,63.3,63.2,60.6,641,3,0,Rodney Gunter,ARZ,67.5,66.5,129,9549,1,DI,640,473,1,0
2018,0,107,10,21,0,139,39.7,35.5,51.3,72.9,246,1,0,Olsen Pierre,ARZ,61.8,84.1,22,10010,1,DI,245,201,0,0
2018,0,3,3,0,0,3,64.8,61.6,59.9,,6,0,0,Daniel Munyer,ARZ,,72.3,0,10174,0,G,6,6,0,0
2018,1,193,10,45,0,232,58.1,54.1,61.8,76.7,426,1,0,Robert Nkemdiche,ARZ,66.2,54.3,22,10663,0,DI,426,358,0,0
2018,46,40,3,0,3,0,49.3,35.9,,28.1,86,0,4,Brandon Williams,ARZ,55.7,82.0,0,10726,86,CB,0,0,15,63
2018,0,24,3,1,0,19,57.3,55.9,59.9,67.6,43,0,0,Vincent Valentine,ARZ,,77.9,14,10730,0,DI,43,28,0,0
2018,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Joe Walker,ARZ,,67.5,0,10885,1,LB,0,0,0,0
2018,2,44,2,6,0,21,47.3,39.2,66.3,29.9,67,60,0,Vontarrius Dora,ARZ,61.9,81.4,0,11014,0,ED,67,1,0,0
2018,367,368,16,0,1,111,60.4,58.2,78.7,66.7,846,127,80,Haason Reddick,ARZ,57.5,12.2,0,11768,719,LB,127,0,627,11
2018,464,410,14,0,24,65,65.9,77.0,60.5,70.9,939,124,640,Budda Baker,ARZ,60.6,69.8,0,11791,815,CB,124,0,135,15
2018,36,27,5,0,45,0,42.1,44.7,,26.1,63,1,9,Rudy Ford,ARZ,48.9,77.4,0,11963,62,S,1,0,7,0
2018,0,5,1,0,0,2,61.7,61.3,58.9,69.6,7,7,0,Ifeadi Odenigbo,ARZ,,73.7,0,11975,0,ED,7,0,0,0
2018,0,10,1,0,0,6,68.6,67.5,57.7,67.3,16,0,0,Pasoni Tasini,ARZ,,74.2,0,12023,0,DI,16,16,0,0
